50000 100000
37618 46243 13
37622 48742 13
37622 41001 12
37623 46034 4
37625 41928 4
37626 42524 14
37627 43845 9
37628 49740 16
37630 46655 6
37630 48078 8
37631 45989 2
37631 46930 11
37633 42813 4
37634 46161 15
37634 43014 10
37635 39104 5
37635 41523 18
37635 42525 6
37635 47463 6
37636 45645 4
37637 48743 20
37637 43630 16
37638 49057 16
37641 44897 4
37645 40219 18
37645 46533 18
37646 41308 17
37648 42550 16
37648 44353 18
37649 44673 3
37651 41357 16
37653 44602 20
37653 45685 14
37656 40870 14
37659 38316 18
37661 39381 18
37662 39612 6
37662 49791 2
37662 40253 11
37663 41048 16
37663 49563 5
37665 45876 16
37667 39794 4
37667 38899 10
37670 43602 2
37671 42041 2
37672 46158 1
37672 45801 15
37674 40768 4
37676 48483 7
37677 49830 8
37677 47553 9
37678 47585 2
37679 37730 2
37680 48994 5
37681 43739 3
37682 46981 17
37685 41896 2
37685 46480 5
37685 44346 9
37686 43438 8
37688 42192 12
37689 39564 1
37689 40180 1
37690 38505 2
37690 42803 11
37690 49418 17
37692 40844 17
37692 40335 4
37693 38177 12
37694 46664 14
37694 49418 17
37694 43180 20
37696 44190 5
37698 45066 8
37699 38956 3
37699 45257 15
37699 48190 13
37700 48035 4
37701 46852 18
37702 38363 10
37703 42359 2
37703 47783 12
37703 48744 6
37705 38835 6
37706 45051 4
37706 49984 14
37706 46297 1
37707 44718 11
37708 45081 14
37709 41084 2
37716 46618 2
37717 42797 10
37718 42102 14
37718 43291 7
37718 44804 7
37719 49943 4
37720 43091 16
37721 39623 10
37721 41761 10
37721 41991 12
37722 49925 20
37722 49234 20
37723 47595 10
37723 43844 9
37723 45481 1
37723 45010 4
37725 43713 15
37725 45436 4
37726 38808 15
37727 47576 1
37727 45032 13
37728 47428 13
37729 38824 11
37730 44308 10
37732 42183 5
37732 39448 6
37733 43096 20
37734 43707 7
37735 44390 3
37735 45149 16
37737 49868 17
37739 47087 6
37740 41163 16
37741 42589 7
37741 37777 20
37742 40583 11
37743 48271 17
37743 38427 14
37744 47376 20
37746 45514 8
37747 40886 10
37749 44874 17
37749 46984 12
37749 41722 20
37750 41843 13
37751 46432 5
37751 37920 10
37752 48454 10
37754 48882 8
37756 45659 17
37757 42004 14
37758 48395 8
37760 38547 8
37760 42677 6
37760 39851 10
37763 47244 6
37763 49738 12
37763 45977 3
37763 42733 16
37763 40560 1
37764 38353 1
37765 44631 13
37767 47893 13
37768 46099 8
37769 47907 19
37770 44726 20
37773 43787 10
37773 41992 18
37773 40234 5
37776 43576 6
37776 39081 9
37778 47770 8
37778 38822 3
37779 47010 17
37782 37796 6
37784 44256 10
37785 47393 12
37785 49692 12
37785 45013 14
37787 41536 7
37788 46360 5
37788 46482 2
37790 49509 18
37790 42484 14
37791 46682 7
37791 47433 10
37791 49266 12
37793 43373 16
37793 49833 2
37793 44244 10
37794 48553 17
37795 45425 10
37797 42820 2
37799 42038 20
37799 47700 19
37801 39579 17
37801 46400 3
37802 39118 10
37804 49651 18
37804 46851 10
37804 47691 19
37808 42894 20
37809 41382 3
37814 44468 18
37815 42037 1
37817 38048 1
37818 39621 6
37819 41872 15
37819 40906 3
37820 40219 7
37820 40060 16
37820 47377 6
37822 41297 1
37825 47628 17
37825 49722 3
37826 42133 6
37826 42142 17
37827 41203 12
37828 41858 17
37830 42492 1
37830 40423 4
37831 37893 15
37831 49809 6
37833 47415 10
37833 38978 10
37834 38954 18
37839 40594 3
37840 43674 1
37841 40330 11
37841 43373 6
37842 41445 8
37842 43681 20
37843 44156 8
37845 39185 7
37845 47078 16
37845 48293 20
37849 49378 6
37849 47771 2
37849 42903 18
37850 49708 12
37851 39498 3
37851 46180 14
37851 41846 6
37851 38927 1
37852 48562 20
37853 49999 9
37855 37910 18
37856 45551 20
37857 41782 3
37859 44911 3
37861 44427 17
37862 43505 5
37863 48127 5
37863 39912 7
37864 42052 6
37868 45820 7
37868 46110 20
37869 39028 17
37869 49699 7
37869 40586 20
37870 48869 20
37871 44313 8
37871 39939 15
37871 48243 2
37872 39756 15
37873 38904 9
37873 39395 6
37874 46652 19
37874 45369 14
37874 42820 14
37874 49705 14
37875 40342 8
37875 41970 19
37875 45334 2
37877 39704 15
37877 44943 17
37877 49872 12
37879 37913 4
37882 45024 18
37882 40515 4
37884 46641 11
37885 43712 12
37885 44007 16
37885 48305 19
37886 40022 17
37887 49682 8
37888 45270 10
37889 49064 10
37889 48320 16
37889 43608 20
37891 38647 19
37892 43027 17
37892 45844 19
37892 48034 8
37894 47518 7
37894 46416 20
37894 42714 20
37894 39967 14
37896 44971 16
37897 41724 18
37897 44973 19
37898 39023 16
37902 43424 10
37902 45516 4
37904 41872 5
37904 40653 14
37907 47497 5
37910 40533 18
37911 43775 7
37911 40539 17
37911 49955 11
37911 45901 16
37912 43000 20
37912 40114 10
37917 39500 8
37918 43927 10
37918 38874 20
37919 38076 1
37919 48736 3
37923 48305 8
37923 38163 9
37924 39610 19
37924 49392 18
37925 42977 3
37928 43078 8
37930 41289 10
37930 45091 3
37932 43180 2
37934 37999 12
37937 38378 8
37938 45695 14
37939 44582 17
37939 48218 6
37940 38962 9
37940 49473 7
37941 40757 12
37941 45160 1
37941 39234 20
37943 49108 9
37944 49704 15
37945 40483 9
37946 40585 14
37947 48356 1
37947 49820 16
37948 41611 7
37950 47067 1
37950 42012 8
37952 41923 7
37954 47186 18
37954 48224 19
37955 42201 10
37955 44694 10
37956 43371 12
37957 48217 11
37958 46232 9
37959 42153 9
37960 37976 13
37961 47854 15
37963 42056 14
37963 46785 2
37963 45484 8
37963 38508 3
37965 48575 13
37965 38667 20
37966 38585 5
37967 39834 5
37968 48565 5
37971 45067 18
37976 49799 14
37979 48297 6
37980 46247 14
37981 46243 5
37982 43806 15
37982 44198 13
37982 49069 10
37985 41595 9
37986 44423 9
37986 39648 20
37987 43198 1
37988 44792 13
37990 40528 19
37992 38350 12
37993 49211 15
37996 46235 14
37998 49672 7
38004 49519 11
38004 43490 14
38005 43249 12
38005 38389 9
38005 40748 1
38007 49663 14
38007 48083 8
38007 38035 19
38008 48213 8
38008 40106 13
38009 39758 4
38011 45550 1
38012 42792 18
38014 38631 12
38015 47754 17
38018 49301 19
38020 39944 16
38021 42801 16
38021 40346 10
38024 41996 4
38024 38501 13
38024 38655 11
38026 38753 16
38026 44656 13
38026 41975 19
38027 44877 19
38028 41033 12
38028 44486 1
38028 43399 15
38029 38839 10
38031 38245 9
38031 44599 6
38034 44056 15
38036 49657 6
38039 45994 6
38040 47277 20
38041 49298 16
38042 42062 20
38044 44846 16
38044 40798 16
38045 40110 8
38045 45025 3
38045 47161 2
38046 40934 2
38046 45479 1
38047 47795 9
38047 44455 4
38050 49235 11
38051 40202 6
38053 38784 13
38054 46691 1
38054 44001 11
38055 47458 8
38056 43567 1
38057 42031 3
38057 49910 4
38058 39302 11
38059 46481 17
38060 38354 6
38060 48546 6
38060 44861 19
38061 49478 14
38061 41171 4
38062 38255 7
38065 42697 10
38066 44039 6
38066 46888 14
38070 41421 18
38071 47363 6
38071 42823 8
38072 43165 12
38073 39650 6
38074 43361 14
38075 39612 2
38076 44250 11
38079 45802 4
38082 48956 6
38083 43401 10
38084 47931 2
38085 46395 1
38086 38819 12
38089 47794 14
38092 45345 12
38096 47297 13
38099 43848 16
38099 39352 14
38100 45667 14
38103 39769 4
38104 49423 2
38105 48256 20
38105 40255 7
38107 47675 18
38107 49537 13
38108 46716 14
38109 43689 15
38109 40814 13
38112 43513 19
38112 39989 7
38113 42293 15
38113 42337 8
38115 46841 14
38116 43320 9
38117 42773 18
38118 38526 9
38118 47481 13
38119 41274 8
38119 44183 19
38120 49389 4
38120 48796 16
38121 40801 19
38122 39204 12
38122 40245 16
38123 44368 17
38126 46447 13
38126 45582 19
38127 38560 19
38128 38323 10
38128 45585 20
38130 42299 20
38130 44703 2
38131 43001 10
38134 41933 9
38134 41059 6
38135 48181 15
38136 46759 5
38136 49493 8
38136 42434 15
38136 38607 7
38136 49039 7
38137 45499 18
38138 41598 12
38139 41538 10
38140 48638 5
38142 42947 5
38143 45397 18
38143 45321 12
38143 45247 15
38144 49091 7
38146 49143 20
38146 44104 14
38146 38631 19
38148 42281 1
38149 47967 12
38150 40827 2
38153 40870 15
38154 41980 13
38156 46532 19
38157 46398 8
38158 43058 10
38159 39558 17
38162 47846 2
38164 40653 9
38165 49360 15
38166 40956 5
38167 40089 6
38167 42335 8
38168 39439 6
38168 44842 19
38168 44936 19
38170 40268 19
38170 42621 6
38170 43006 9
38171 43602 19
38171 44022 16
38172 45117 7
38173 45707 6
38173 41171 10
38175 48304 10
38177 45787 13
38178 41346 9
38178 40635 6
38179 49365 3
38182 46336 18
38182 41732 14
38183 42446 19
38185 47522 17
38185 41732 2
38186 49701 17
38186 38851 19
38186 46130 12
38187 49463 19
38187 42082 9
38187 41679 18
38188 49720 13
38188 45642 3
38188 39522 6
38190 43490 5
38190 47113 12
38191 41033 10
38191 45931 10
38191 38307 7
38193 41868 17
38196 48146 11
38196 42644 18
38197 42958 4
38197 40444 2
38197 42771 19
38198 47221 10
38198 48590 6
38199 43212 2
38200 39819 19
38201 44844 6
38201 41601 10
38201 41189 3
38202 46353 10
38205 44685 5
38207 46976 9
38207 40624 6
38207 39485 9
38207 48282 12
38209 46404 19
38209 40591 7
38211 42573 16
38212 46226 8
38213 43513 7
38214 49869 2
38214 42842 1
38215 39605 12
38215 38646 13
38217 46983 18
38217 49150 8
38219 47036 15
38221 39028 3
38222 46793 12
38223 46602 12
38225 44296 2
38225 43866 14
38226 41262 12
38227 42083 7
38227 41295 18
38229 47820 10
38229 49742 3
38229 47783 8
38230 43150 18
38231 41485 14
38232 45647 8
38236 40613 8
38236 40606 13
38236 48340 2
38237 40669 1
38242 48005 6
38243 47744 3
38243 45177 8
38244 44763 5
38245 39777 10
38247 38382 20
38248 49193 12
38251 43081 14
38251 38951 16
38253 48236 18
38253 39434 14
38254 44341 15
38255 41932 18
38256 47252 17
38256 39404 3
38257 47550 6
38258 49909 6
38258 46380 2
38258 38491 5
38258 39851 6
38260 45411 15
38261 39165 4
38264 40242 8
38265 41690 13
38265 44474 20
38266 43301 3
38267 39262 18
38268 45206 3
38268 48014 2
38269 47282 7
38270 48631 9
38271 41818 8
38271 40558 13
38272 39217 15
38272 38863 6
38272 48765 15
38273 49539 14
38273 44239 16
38274 40577 13
38274 42295 16
38275 44275 16
38275 38788 14
38275 41095 19
38278 44933 5
38280 48362 5
38281 49350 17
38281 43731 2
38282 48363 1
38284 45446 17
38284 42883 11
38285 45608 19
38287 46779 11
38287 44369 4
38287 47601 9
38289 41920 16
38290 46618 5
38291 42638 6
38294 48315 3
38294 48439 3
38295 39488 11
38296 38871 6
38296 45421 7
38297 44206 6
38297 49256 10
38297 42029 14
38298 41725 6
38300 47754 7
38300 42514 20
38301 48360 12
38302 43816 19
38302 47656 16
38305 40466 18
38305 45881 8
38307 45047 3
38308 44782 8
38308 41892 19
38309 44642 16
38310 43509 3
38311 48956 12
38312 43449 10
38313 44198 17
38316 44609 12
38316 48282 6
38317 40956 17
38318 43749 2
38322 44178 10
38323 38844 9
38324 45235 2
38324 41197 5
38325 44475 17
38327 44371 13
38328 41784 17
38329 49475 4
38333 44671 14
38334 45094 11
38337 48451 12
38340 39880 8
38340 43419 8
38340 45938 9
38340 41780 1
38342 45995 11
38343 49024 17
38343 45761 14
38343 44307 12
38345 47931 10
38345 38989 2
38346 45651 3
38347 44961 17
38347 43180 18
38350 43073 13
38350 39416 4
38351 45903 1
38351 41106 12
38354 41216 10
38355 43546 20
38357 41333 12
38358 46379 4
38358 46052 17
38358 39044 3
38359 41862 15
38361 45778 6
38361 47073 17
38362 42701 14
38363 40455 11
38363 47040 6
38363 38507 8
38365 40854 5
38366 43364 15
38366 38441 7
38366 44077 4
38366 44585 19
38367 42899 19
38367 45148 18
38368 38894 9
38370 47911 4
38370 41686 8
38371 41607 17
38374 44594 8
38379 40969 7
38379 46165 14
38382 43459 12
38382 49917 16
38385 46130 15
38391 49928 2
38392 45449 5
38394 49928 20
38394 45854 14
38395 43297 18
38395 48557 10
38395 46354 10
38395 43365 4
38398 44965 4
38399 44060 9
38399 42463 9
38401 46913 5
38402 42498 12
38405 43313 13
38407 41988 11
38407 46741 8
38408 49910 17
38409 40305 14
38410 45987 15
38412 49834 9
38412 38903 8
38414 46272 16
38415 45096 17
38415 39347 9
38417 46348 13
38419 42195 15
38419 44489 6
38422 41979 1
38426 43480 19
38426 49343 11
38427 49003 2
38427 46430 13
38429 41064 10
38430 47928 19
38431 46953 12
38431 48689 16
38432 48524 10
38432 40629 19
38432 40853 12
38433 40140 19
38434 43722 6
38436 49590 2
38437 42889 15
38437 48563 16
38437 43921 2
38438 48227 7
38439 45481 12
38443 44793 16
38443 42289 6
38445 46394 1
38446 38858 13
38447 38929 15
38448 44147 12
38450 40463 14
38450 41399 3
38451 47357 13
38451 41813 13
38452 41978 4
38452 41110 14
38452 45599 11
38453 44378 14
38453 41253 8
38454 44536 11
38454 39219 4
38455 40764 8
38456 45834 10
38458 48555 1
38458 46668 18
38459 46335 7
38460 42176 20
38461 49104 13
38461 49825 19
38463 44706 18
38464 45570 19
38467 48814 10
38467 44268 12
38468 40483 16
38469 45878 19
38471 49035 18
38471 41120 3
38471 42616 14
38473 42729 16
38474 47581 4
38477 40647 3
38477 46922 9
38481 44772 13
38481 46044 4
38481 45758 16
38483 47454 6
38483 48668 3
38485 41232 1
38485 46808 13
38486 49837 6
38488 48792 2
38489 39289 18
38490 40372 17
38490 42259 8
38492 49088 2
38492 40811 20
38494 47853 16
38494 49896 4
38494 47840 18
38495 41650 16
38496 43419 2
38498 45710 8
38498 46146 15
38499 46915 16
38499 47612 16
38500 49011 17
38500 45397 1
38500 41651 2
38503 49591 12
38504 42941 12
38506 46308 8
38506 44935 12
38507 47468 15
38507 40832 9
38508 44176 2
38509 42345 13
38510 48202 11
38510 48656 19
38510 45286 5
38510 47212 15
38511 42556 15
38512 41022 14
38513 47800 2
38514 42817 13
38516 47981 4
38519 40594 5
38519 45557 10
38521 41929 5
38523 39659 10
38524 39521 7
38525 45347 6
38530 45163 9
38531 42132 16
38534 43442 19
38534 43798 3
38535 45131 15
38536 47597 18
38537 39593 13
38538 41688 3
38539 42386 4
38540 41532 6
38543 39938 19
38544 40949 14
38545 40693 13
38546 48148 5
38546 43801 14
38547 48226 10
38550 40126 14
38550 43124 14
38552 38592 11
38555 42011 1
38555 42293 16
38555 38616 14
38556 48640 19
38556 49655 1
38557 43882 13
38558 40762 13
38558 48520 10
38559 41356 8
38559 41811 7
38561 47241 11
38562 43027 11
38562 38879 11
38562 49922 1
38565 49863 17
38567 44867 7
38568 42168 1
38569 39143 17
38569 49246 1
38570 47862 19
38572 39604 17
38573 45248 4
38575 46059 7
38576 41327 15
38577 39006 6
38579 43976 17
38580 46608 11
38581 41076 19
38582 44032 12
38582 40083 6
38582 47593 4
38583 47808 19
38584 46672 16
38586 39968 17
38587 48453 10
38588 46165 17
38589 48400 4
38590 42083 18
38591 43219 1
38591 43141 5
38591 43851 20
38594 48688 8
38594 46430 3
38595 40653 19
38596 41610 16
38597 43616 17
38599 49838 13
38599 43736 15
38602 43016 14
38605 49175 6
38605 47687 10
38606 39549 18
38606 42263 11
38607 49697 8
38607 44788 17
38607 43156 10
38608 45368 12
38610 40726 12
38613 46934 18
38614 41122 19
38614 48113 12
38615 44178 4
38615 46501 20
38618 43595 6
38621 43152 4
38621 41093 13
38622 46841 12
38623 46031 14
38623 44953 7
38624 45605 13
38625 45752 2
38625 46803 17
38626 40421 10
38626 40401 5
38626 45467 19
38627 44837 1
38627 42008 16
38629 40581 13
38629 45632 11
38629 39971 11
38630 42836 14
38631 47076 4
38631 48374 2
38631 43375 4
38632 39106 4
38632 45694 7
38632 43922 20
38632 39611 4
38634 44883 20
38634 40006 11
38636 43396 8
38636 46102 12
38637 47428 1
38637 45563 20
38638 40357 4
38638 39581 9
38639 49820 9
38641 48387 6
38641 43704 5
38642 48100 13
38643 49477 13
38643 38807 8
38645 41362 12
38646 44592 19
38647 46850 10
38648 49575 5
38648 43638 11
38649 44726 5
38649 43639 5
38649 47433 13
38650 43666 6
38650 40350 1
38651 46960 19
38652 43331 18
38653 44054 16
38656 46366 14
38656 40679 9
38657 46031 15
38657 41969 7
38657 41268 12
38658 48703 2
38660 41501 20
38661 45416 15
38661 42110 1
38663 44031 8
38663 41430 1
38664 39544 10
38664 42485 16
38664 39561 20
38664 38867 15
38664 43661 20
38666 39994 13
38666 49557 9
38667 42198 9
38669 43298 3
38669 38753 17
38671 42051 9
38672 47323 15
38672 46789 1
38674 44372 7
38674 47419 14
38675 41616 15
38677 40270 17
38677 40340 7
38677 41235 17
38681 41793 18
38681 48521 13
38681 45681 18
38683 42980 1
38683 48055 20
38684 49210 18
38685 38752 15
38685 40352 7
38685 49367 2
38686 46703 12
38686 43444 13
38686 46968 4
38686 49241 3
38687 40754 3
38688 48673 6
38688 46964 12
38688 46070 5
38689 40812 11
38691 42050 16
38691 44388 18
38693 45065 19
38693 40557 15
38694 44193 7
38694 40759 11
38695 39392 14
38698 40138 7
38701 41298 17
38701 49914 16
38702 45549 7
38702 41257 14
38702 44897 18
38704 47087 4
38704 44177 19
38705 39094 15
38707 44571 6
38707 43274 9
38711 42617 11
38712 47834 17
38713 49985 6
38714 46603 8
38717 43801 13
38718 46218 9
38719 42835 6
38720 39163 12
38722 48784 4
38723 39157 20
38724 43545 17
38724 45958 19
38724 49196 16
38725 48137 3
38725 44625 19
38726 46749 4
38727 45032 16
38729 45485 9
38729 49369 12
38729 42428 10
38729 42424 7
38730 47127 5
38730 39001 19
38730 46825 10
38731 39626 1
38731 41227 20
38731 41728 19
38732 47037 12
38733 45134 15
38734 44015 12
38734 43308 16
38734 42995 9
38735 39026 11
38738 41248 2
38739 40982 9
38740 40100 20
38741 49597 6
38741 43522 7
38742 46529 18
38743 42910 16
38743 38874 14
38744 41216 17
38745 43308 8
38745 42737 10
38745 40773 17
38747 39038 12
38748 48054 10
38749 47940 17
38752 44526 16
38755 45577 1
38757 49288 14
38760 40166 6
38763 39895 16
38763 40246 17
38763 47118 11
38767 41692 8
38768 46147 14
38768 43835 13
38770 38782 8
38771 38930 13
38771 42159 7
38772 40710 13
38774 43752 19
38774 44030 7
38775 44706 18
38777 44110 5
38779 45618 8
38779 46899 12
38779 49707 19
38779 39384 5
38780 43902 9
38780 41253 20
38780 41697 15
38781 41039 7
38781 46091 1
38782 48428 16
38783 40914 11
38784 44312 1
38784 43434 20
38785 48804 12
38787 44579 2
38788 41621 4
38788 42268 13
38789 47011 10
38791 49939 15
38793 49657 10
38794 38950 15
38799 39386 6
38799 44853 16
38799 49570 12
38800 40317 6
38800 45785 10
38801 43597 11
38802 44351 8
38802 40976 18
38803 49025 8
38804 45660 19
38806 46193 17
38808 39064 11
38808 39088 16
38808 44541 11
38810 41089 15
38811 46712 2
38812 39404 5
38814 42171 9
38817 46609 4
38818 48144 2
38822 43632 11
38822 48674 15
38822 39637 8
38822 42225 6
38823 47862 1
38827 45829 13
38828 41728 6
38829 41379 11
38830 46296 7
38831 47369 20
38831 49777 1
38832 41033 20
38832 41103 4
38836 44698 11
38837 43968 18
38837 41347 5
38838 43831 16
38838 42742 11
38838 39849 17
38843 39661 10
38843 42498 17
38846 41252 6
38847 39847 16
38847 39487 7
38847 48427 17
38848 40367 7
38852 46406 12
38853 48834 6
38853 39945 10
38857 41648 17
38858 47268 10
38861 44187 7
38861 43187 1
38861 48655 17
38863 49065 5
38863 40297 2
38864 45053 18
38865 47604 12
38865 44861 14
38865 47180 2
38866 38899 19
38867 46794 6
38869 44821 15
38870 45220 18
38870 44670 12
38871 44465 2
38872 46020 20
38873 40311 6
38875 43199 5
38877 46932 12
38877 49838 2
38880 49878 2
38881 42822 15
38882 48546 10
38890 48296 19
38893 42635 4
38894 46413 6
38894 42599 19
38896 47725 15
38899 45381 17
38899 45795 9
38901 40286 9
38903 46491 14
38909 46299 7
38910 42713 12
38910 40674 14
38911 42778 10
38913 39914 19
38915 40414 10
38915 39815 18
38915 38989 16
38916 45178 6
38916 41823 20
38917 44224 7
38919 46330 17
38920 42952 5
38920 42677 3
38920 47159 18
38921 47642 13
38921 39993 16
38921 43765 11
38922 43110 1
38927 40181 19
38927 49743 7
38927 40539 18
38929 44941 7
38929 40527 7
38930 41429 16
38931 47939 15
38932 40171 11
38933 40305 12
38933 48187 20
38933 41266 14
38937 43031 2
38937 47933 5
38937 40525 11
38938 44230 8
38939 49477 10
38939 40256 20
38940 46166 5
38942 49992 3
38942 49958 9
38943 45218 8
38943 46606 20
38945 40422 5
38945 48866 4
38946 45277 5
38947 45026 7
38950 44400 20
38950 49373 20
38951 45517 13
38951 39643 18
38953 48214 5
38954 42666 17
38955 44666 2
38955 43619 12
38958 39606 1
38959 49123 6
38960 41374 4
38962 39593 2
38963 47158 9
38967 49161 5
38968 49254 9
38974 45220 9
38974 48906 2
38975 47176 13
38975 46465 9
38975 48914 7
38976 44029 5
38977 40166 18
38980 48541 1
38980 44430 11
38984 49090 20
38985 46874 20
38985 42479 14
38987 46332 8
38988 40688 3
38989 41068 1
38990 42024 20
38990 49091 17
38990 44585 2
38991 45865 1
