10000 30000
7239 8525 9
7239 7904 8
7240 8627 10
7241 8942 5
7241 7801 2
7242 9781 11
7242 7517 1
7243 9260 6
7244 8919 10
7244 9937 2
7245 8592 19
7246 9422 1
7246 7602 12
7246 9159 2
7247 9292 18
7247 9730 7
7249 8885 10
7249 7371 12
7250 7276 2
7250 7711 7
7251 8270 15
7252 7277 8
7252 8244 12
7253 9811 1
7253 7851 20
7253 9984 6
7253 9747 13
7253 9549 19
7254 8363 6
7255 9668 11
7255 9904 6
7256 8171 14
7257 8437 3
7258 9829 16
7259 7443 12
7259 7688 3
7259 9043 12
7261 7698 9
7262 8384 3
7263 9543 17
7264 9061 18
7265 8526 5
7267 9140 6
7268 8658 17
7268 9901 15
7268 7772 2
7268 8642 2
7270 8290 5
7270 9798 3
7271 8287 7
7271 7811 14
7271 9043 3
7272 7410 7
7273 8757 20
7273 8777 19
7276 8647 19
7276 9244 6
7277 9388 7
7278 9987 5
7278 7526 7
7278 9608 19
7278 8892 17
7279 9221 15
7279 8154 9
7279 7485 10
7280 7456 11
7281 9914 4
7282 8817 6
7284 7887 5
7284 9915 15
7286 8351 14
7287 9710 1
7287 8751 15
7288 8534 18
7289 8961 14
7291 8510 14
7293 8637 1
7293 9777 15
7293 8585 13
7294 7510 10
7295 7503 10
7295 7947 5
7296 8901 1
7296 8362 15
7296 7822 2
7297 9738 16
7297 7546 16
7298 8716 4
7298 8881 8
7299 9885 12
7299 7753 19
7300 8335 20
7300 9750 5
7302 8493 8
7303 8284 8
7304 9711 3
7304 9194 6
7307 8311 18
7308 7773 20
7309 7531 19
7309 8524 17
7312 8805 11
7313 8810 4
7313 9365 3
7314 9794 17
7314 7752 14
7314 7327 1
7316 8824 12
7316 8706 9
7317 9284 5
7317 9559 7
7317 7635 3
7317 8684 4
7318 7838 6
7319 8609 13
7319 8410 5
7319 9023 12
7319 9495 15
7319 8079 9
7319 8632 17
7320 9889 20
7320 8557 9
7321 9633 13
7323 7680 13
7324 8166 16
7324 7920 10
7324 8338 13
7324 7779 11
7327 9088 11
7327 8566 1
7328 8832 12
7328 9960 15
7329 8426 11
7330 8646 3
7331 7930 19
7332 9183 9
7332 8660 8
7334 8884 9
7335 9020 5
7335 7632 11
7337 9378 9
7337 9399 17
7337 9906 5
7337 9898 11
7340 8468 1
7343 8140 18
7344 7802 12
7345 9205 3
7346 9101 3
7347 8845 12
7347 9158 10
7347 9252 19
7349 7780 9
7350 8786 15
7350 9951 12
7350 8467 1
7353 9529 10
7353 7915 14
7354 9248 12
7355 7386 7
7355 9913 9
7356 7720 6
7357 8832 11
7357 9349 10
7359 9654 5
7359 9937 5
7359 9706 17
7360 8632 18
7360 8349 1
7361 8410 8
7361 8748 5
7361 9476 14
7361 7652 1
7362 8073 6
7364 9588 19
7364 9492 16
7365 9705 10
7366 9378 18
7366 8299 1
7366 9777 11
7367 8569 15
7368 9366 20
7369 8829 14
7369 8605 18
7369 9325 15
7369 8845 7
7370 9644 7
7370 7506 12
7370 8044 6
7370 9708 2
7370 8489 4
7371 7454 17
7371 7551 18
7371 9673 20
7371 9056 15
7371 9900 13
7372 7632 3
7372 9650 3
7373 7777 2
7373 9044 20
7373 9487 15
7373 7945 14
7375 9717 7
7375 8456 2
7375 9779 6
7376 7566 17
7377 8535 14
7377 8225 14
7378 8261 12
7378 9051 8
7379 8570 12
7380 8312 18
7380 7452 3
7381 7493 18
7382 9358 19
7383 9291 18
7384 7852 12
7384 8006 15
7385 7644 20
7385 7979 4
7387 9475 15
7387 9513 6
7389 9298 3
7390 9599 9
7391 9948 17
7392 9054 13
7392 8418 18
7393 7630 18
7394 9336 6
7394 8283 8
7395 9394 18
7395 9991 12
7397 9330 12
7397 7657 4
7399 7669 12
7400 7595 4
7400 8900 1
7401 9095 19
7401 8165 8
7403 8940 9
7403 9968 13
7403 8197 14
7403 7833 15
7404 8732 8
7405 8254 2
7405 8137 17
7405 8526 18
7407 8386 1
7407 8270 9
7408 7608 18
7408 7724 1
7409 8607 17
7410 8082 3
7410 9227 6
7411 8159 16
7412 7966 5
7412 8412 16
7413 7744 9
7413 7970 14
7415 8039 1
7416 8278 2
7418 7460 3
7418 9282 4
7420 7894 3
7421 7582 12
7424 9111 14
7424 7710 14
7424 9484 8
7424 8656 4
7425 8443 3
7425 9067 1
7428 9975 17
7428 8661 9
7429 8402 18
7430 9131 12
7430 9419 11
7431 8371 15
7432 8931 20
7433 8282 7
7433 8808 20
7434 9877 8
7434 9939 17
7434 9237 4
7435 7758 5
7437 8046 9
7437 7570 1
7437 9428 4
7438 7681 10
7438 8144 16
7439 8474 13
7439 8646 13
7439 7878 19
7439 9161 13
7440 9952 9
7441 8789 18
7441 9376 9
7441 8847 14
7443 8341 3
7443 9766 11
7444 8901 20
7444 8145 4
7445 9608 1
7446 9954 4
7446 9328 10
7446 8946 11
7447 8082 6
7447 8552 19
7447 8814 15
7448 7695 4
7448 8353 15
7449 9603 7
7450 8110 1
7450 9828 9
7450 9497 7
7451 8573 4
7451 8213 3
7452 7598 7
7453 7598 17
7454 8494 15
7454 9299 11
7455 9284 1
7455 8646 19
7457 8368 7
7460 8333 3
7460 9359 1
7461 7755 14
7461 8254 4
7461 7957 16
7462 9919 8
7464 8277 11
7466 9795 12
7466 8414 20
7467 8189 20
7467 9628 16
7468 9031 4
7469 7686 16
7470 7474 16
7471 8285 15
7471 8177 6
7471 7667 4
7471 9027 14
7472 8991 13
7472 9009 10
7472 8794 2
7475 9649 3
7476 7739 13
7476 8294 6
7476 9988 11
7477 7825 19
7477 8307 11
7478 9725 7
7479 8230 9
7480 9240 12
7480 8606 9
7481 9325 15
7482 9734 20
7483 9535 16
7483 9784 5
7484 9239 18
7484 9883 1
7484 9487 17
7486 9836 20
7486 7973 7
7486 7894 16
7487 8508 5
7492 9753 11
7493 8805 19
7493 8361 12
7495 9971 14
7495 9423 4
7496 9329 13
7498 8170 18
7499 8077 20
7501 8315 18
7502 8698 7
7503 8202 16
7503 9639 11
7503 9708 1
7504 7868 4
7505 9856 10
7506 7669 18
7507 9480 4
7507 8940 2
7507 9947 6
7509 8791 16
7509 7666 1
7509 8503 8
7509 9503 13
7511 8119 9
7513 7627 13
7514 9157 12
7516 8456 16
7516 8589 13
7516 8627 3
7516 8316 2
7516 8527 12
7518 9683 5
7521 8804 16
7521 7869 6
7522 9031 7
7523 7555 16
7524 9345 12
7525 8172 10
7526 7872 7
7527 8785 11
7528 9987 10
7529 9321 16
7529 8119 16
7530 8760 18
7531 8023 2
7533 7882 4
7533 9626 11
7536 9167 6
7538 9406 14
7539 7580 1
7539 9292 16
7540 7861 10
7540 7569 18
7540 9989 13
7542 9544 19
7542 9584 20
7543 9244 7
7546 8819 11
7547 9983 17
7547 9725 17
7548 9614 7
7548 8856 19
7548 7745 16
7549 8665 18
7549 9016 9
7552 8728 15
7552 9687 20
7552 9502 4
7553 8597 13
7555 9284 13
7556 7842 11
7556 9078 19
7557 9005 3
7557 8825 10
7558 8413 10
7559 7913 9
7559 8108 12
7559 7985 1
7560 8084 8
7560 9697 6
7560 9179 7
7560 7752 4
7564 8060 5
7564 9034 9
7566 7617 17
7566 9821 19
7566 7664 4
7568 7591 9
7569 8889 6
7571 9304 16
7571 9679 9
7571 9065 5
7574 9931 11
7577 9953 17
7577 9725 19
7577 9981 4
7578 7676 12
7579 8140 20
7579 8295 13
7580 9872 11
7580 9531 10
7580 8315 11
7580 9525 18
7580 8935 5
7581 9508 16
7581 9565 7
7581 8670 15
7582 8487 6
7582 8424 1
7583 7863 9
7584 9137 4
7585 8920 14
7585 9276 17
7586 9643 19
7586 8078 7
7586 9843 20
7587 9117 9
7587 9161 6
7588 9056 9
7588 8508 4
7588 8226 17
7589 9671 11
7589 7637 1
7591 9754 10
7591 9102 17
7592 7763 19
7593 9163 2
7594 8761 1
7594 9973 13
7594 8995 1
7594 9264 13
7595 9901 16
7598 9322 1
7599 8192 17
7599 7645 16
7600 8107 13
7600 7698 5
7601 8095 9
7601 9815 1
7602 8117 17
7602 8873 5
7604 7952 18
7606 8501 7
7606 7942 7
7606 7819 2
7606 7865 1
7606 9195 19
7608 9810 6
7609 7793 16
7609 9330 7
7611 8633 8
7612 7840 17
7612 9313 11
7612 9856 5
7614 9342 18
7615 9062 20
7615 8820 6
7616 7921 11
7616 8767 16
7616 7868 1
7616 8097 5
7617 8469 13
7617 9181 16
7618 7833 6
7622 8965 3
7622 7800 18
7622 9518 6
7623 8368 12
7625 7709 16
7626 7679 3
7626 8371 12
7627 8200 15
7628 8497 16
7628 8912 8
7628 9874 4
7628 8224 16
7629 9302 11
7629 7634 8
7631 9013 13
7632 7675 8
7632 8360 20
7633 8890 15
7633 8827 18
7633 8624 13
7634 9724 20
7635 9879 2
7637 9919 8
7637 9551 13
7638 9545 4
7638 9000 17
7639 8743 9
7640 9013 8
7642 8621 20
7643 8177 14
7644 8119 18
7644 9660 6
7644 7813 6
7645 8514 19
7645 9661 17
7645 7999 7
7646 7916 7
7647 9197 14
7648 8171 19
7649 7658 3
7649 8010 19
7651 8122 11
7651 8165 15
7652 8123 4
7652 9940 16
7654 8856 18
7654 8924 7
7657 9038 1
7657 9826 2
7657 8394 7
7658 8785 1
7659 9313 12
7660 9560 13
7662 9911 10
7662 9429 9
7663 8122 3
7665 8941 11
7666 7690 18
7667 9455 20
7667 9809 13
7668 9763 18
7668 9616 19
7669 9889 16
7672 8798 10
7674 7821 17
7674 9910 5
7674 9654 18
7675 9864 15
7675 9994 11
7675 9211 18
7676 9763 7
7678 8228 7
7678 9389 4
7679 9054 18
7679 9739 8
7679 9948 20
7679 9431 1
7680 8411 5
7680 9180 3
7681 9633 11
7681 9352 16
7683 8814 8
7683 9338 5
7684 7869 1
7685 8505 18
7686 9591 7
7687 8767 14
7687 8399 4
7687 9417 13
7687 8825 6
7688 8123 5
7690 7843 17
7693 9049 16
7693 9179 19
7695 9837 10
7695 7812 16
7695 9670 8
7696 9229 3
7697 9375 3
7697 9422 1
7697 9903 19
7698 9714 17
7698 8345 5
7698 8572 2
7699 9729 10
7699 8925 17
7699 9632 4
7700 9359 14
7700 9374 4
7701 7933 3
7701 8905 7
7702 8899 8
7702 8201 14
7702 9619 6
7704 8977 18
7705 9191 18
7706 9670 12
7706 9013 16
7708 8502 2
7708 8122 4
7708 8691 12
7708 9870 18
7709 9378 20
7710 8731 14
7711 8261 16
7711 9374 4
7712 8798 19
7712 8154 14
7713 9008 12
7713 8211 6
7714 8806 14
7715 9522 8
7716 9586 1
7718 9804 6
7719 8126 14
7719 8680 14
7720 9065 20
7721 9668 17
7723 7891 2
7724 8224 7
7725 9391 5
7726 8221 15
7726 8132 7
7728 8674 19
7728 8368 19
7731 9327 14
7731 8690 14
7731 9245 13
7731 8376 6
7732 9271 19
7734 8842 1
7734 8696 19
7735 9782 3
7735 7887 7
7736 7905 15
7736 9245 10
7736 9178 3
7737 9111 6
7738 8592 18
7741 8922 7
7741 8611 19
7742 8840 3
7742 8800 15
7744 9440 12
7744 9439 13
7746 8059 16
7747 8580 7
7749 9403 11
7750 9977 2
7750 7939 18
7750 9563 6
7751 8776 5
7752 8985 1
7753 9068 9
7753 9070 16
7755 9880 8
7755 8066 1
7756 8897 4
7756 8938 19
7756 8099 5
7757 9692 9
7757 8256 19
7757 7967 1
7758 8813 15
7758 8575 9
7758 9262 17
7758 8537 17
7758 8857 6
7760 8166 9
7760 8195 4
7761 9344 18
7762 9752 7
7763 8051 7
7763 9554 12
7763 7824 14
7764 9460 15
7764 8308 5
7766 7835 1
7766 7853 16
7768 8276 3
7770 9911 19
7770 7838 1
7773 8404 4
7774 9345 9
7775 9779 16
7775 9615 8
7775 8572 9
7775 8502 5
7776 9142 15
7777 8011 6
7778 7836 6
7778 8507 2
7779 9383 17
7779 7876 19
7780 9196 12
7781 9418 18
7784 8761 1
7784 7926 20
7785 8436 1
7785 8901 4
7785 9951 12
7786 9768 3
7786 8700 15
7786 9004 10
7788 9430 18
7790 7890 19
7791 9404 17
7792 9912 14
7792 9136 5
7792 9951 5
7792 9148 1
7793 7822 14
7794 8759 18
7794 9647 14
7794 8771 16
7794 8240 8
7795 9910 14
7795 9269 9
7795 8203 8
7796 8593 18
7797 9211 20
7798 9055 9
7799 7821 3
7800 8041 12
7801 7871 6
7802 8698 8
7802 7997 12
7803 8724 19
7803 8113 17
7803 9386 6
7805 8182 2
7807 8301 5
7807 9469 19
7808 9632 2
7809 8165 3
7809 9995 13
7810 9353 13
7810 7919 12
7810 8990 4
7811 8238 12
7811 8245 3
7811 8969 15
7812 8489 9
7813 8656 16
7813 8069 15
7814 8743 6
7814 8603 8
7815 9919 10
7816 9053 7
7816 9037 14
7820 8681 13
7822 8447 14
7823 9882 10
7824 9187 15
7826 8388 20
7828 8597 17
7829 7949 10
7829 8174 14
7829 9894 11
7829 9676 1
7830 9468 7
7831 8625 8
7832 9264 12
7834 9235 1
7836 8859 9
7837 8609 13
7837 9988 17
7837 9122 2
7837 9880 4
7838 9661 11
7838 8598 5
7838 8766 15
7839 9504 13
7839 8963 12
7840 9896 2
7843 8765 20
7843 8771 13
7844 7848 2
7844 9034 8
7845 8711 2
7845 9685 15
7846 8694 12
7846 9485 17
7846 8509 11
7847 8207 14
7848 9022 20
7848 9891 7
7848 8583 20
7850 9458 14
7851 9796 8
7851 7903 5
7851 8727 6
7854 8471 19
7855 9470 20
7857 9533 4
7857 9672 20
7858 8156 9
7858 9128 11
7858 7938 16
7858 9456 13
7861 8235 8
7862 7946 9
7863 8903 7
7864 8108 8
7865 9534 20
7866 7988 19
7866 8236 16
7867 9188 3
7867 8212 6
7869 9833 8
7869 9649 14
7870 9212 8
7870 8193 2
7870 8349 14
7871 9774 4
7871 9186 20
7872 9520 8
7872 8970 15
7872 9735 15
7873 8931 2
7875 8709 13
7877 7927 4
7878 9144 20
7878 8266 17
7880 8903 16
7883 9389 18
7884 9692 2
7885 8758 3
7888 9264 18
7889 9507 15
7890 8252 3
7890 9977 14
7891 8125 13
7892 9695 19
7892 9356 19
7892 9186 7
7895 9204 9
7896 9074 3
7896 9652 2
7896 9882 11
7897 8605 11
7898 7976 13
7898 9965 16
7899 8858 6
7899 7966 9
7899 8681 5
7899 9859 15
7900 9277 9
7900 9416 5
7900 9197 2
7902 8109 15
7903 8049 17
7903 8343 10
7904 9135 6
7904 8006 15
7904 9653 4
7905 9767 15
7905 9216 3
7906 9623 7
7906 9438 15
7907 8386 11
7908 9678 13
7910 8209 10
7911 8143 18
7912 8537 14
7912 8328 15
7912 8737 4
7913 8991 9
7913 9817 8
7914 8364 14
7914 9367 9
7914 9347 18
7915 8071 19
7916 7993 8
7917 9308 13
7918 8106 3
7918 8311 15
7918 8871 11
7919 9267 20
7919 9982 1
7920 9606 17
7921 8579 17
7921 8531 16
7924 9908 1
7924 7926 2
7924 8782 5
7925 8014 12
7925 8435 4
7926 9236 17
7927 8037 18
7928 9830 6
7930 8593 18
7930 9230 4
7930 8420 13
7930 7951 2
7931 9988 6
7933 9814 11
7934 8471 8
7935 9760 8
7936 9350 9
7936 9877 10
7938 8379 3
7938 9941 4
7938 8551 1
7940 8921 6
7940 9782 6
7940 9430 2
7941 9944 3
7941 8811 8
7942 9771 19
7942 8304 5
7944 8979 3
7944 7990 14
7948 9858 1
7948 8302 19
7949 9189 5
7949 9915 5
7950 7952 17
7950 9664 20
7950 8761 7
7951 8669 15
7953 9830 1
7953 9432 20
7954 8388 20
7955 9372 16
7955 8412 6
7956 9642 14
7956 8373 8
7956 9375 8
7957 9946 5
7957 9748 19
7958 8863 7
7959 9828 8
7963 8165 2
7964 9067 1
7964 8137 5
7965 9721 7
7967 9901 6
7967 8468 18
7967 9949 11
7968 9633 6
7970 9740 4
7971 9196 5
7971 8058 9
7971 8375 1
7972 9717 2
7972 9932 13
7973 9105 5
7974 9861 5
7975 9715 9
7975 9625 4
7976 8969 16
7976 8230 10
7977 9328 17
7978 9434 13
7979 9345 2
7982 9512 1
7982 8594 13
7982 9802 9
7983 8166 19
7984 8993 17
7984 9307 17
7984 9624 6
7985 8099 9
7985 9148 15
7986 9008 14
7986 9337 20
7987 8363 1
7987 8015 6
7989 8635 19
7989 8075 1
7989 8049 6
7991 8379 15
7992 8637 13
7993 9186 19
7996 9815 20
7997 9647 19
7998 9919 1
7999 9318 9
7999 8840 11
7999 9094 2
8000 9608 18
8000 9292 6
8001 9919 1
8002 8442 6
8004 9157 14
8005 8037 20
8005 8349 5
8007 8938 15
8008 9554 18
8008 9732 6
8009 9385 20
8009 8896 16
8009 8245 6
8010 8026 11
8010 9938 7
8011 9569 19
8011 9017 17
8012 9013 7
8012 8975 16
8012 8523 10
8014 9664 11
8014 8880 8
8014 8360 15
8015 9635 9
8015 8954 2
8015 9053 3
8015 9882 6
8017 8147 13
8017 8647 18
8018 9899 9
8019 8646 20
8019 8697 2
8020 9752 18
8020 9101 12
8021 9647 14
8021 8901 10
8022 8502 7
8022 8244 5
8023 9302 1
8025 9222 14
8025 9722 11
8026 8615 20
8027 9683 8
8029 8892 4
8029 9177 5
8029 8406 9
8031 8124 17
8032 8270 8
8032 9115 18
8033 9296 6
8034 8740 15
8035 9454 20
8035 8223 2
8037 9320 13
8037 8283 11
8037 8413 10
8037 9211 11
8038 9608 15
8038 9178 8
8038 8449 9
8039 8444 18
8039 9137 11
8040 9116 9
8040 8653 4
8040 8794 7
8041 8436 5
8042 9072 8
8043 9326 14
8043 8670 13
8043 8757 3
8043 8122 14
8043 8992 6
8044 9435 12
8045 8153 6
8045 9793 8
8046 8556 2
8048 8802 18
8049 9194 3
8053 9650 20
8053 8921 15
8054 8940 7
8055 8827 7
8055 8257 9
8055 8099 20
8057 9286 10
8057 8805 11
8059 8320 5
8061 8827 1
8063 9156 9
8063 9993 12
8064 8882 5
8064 8518 9
8066 9412 5
8067 8514 2
8068 8719 12
8068 8507 6
8069 8154 14
8070 8745 16
8071 8971 7
8072 9808 17
8072 8763 17
8072 8709 20
8073 9293 1
8073 9709 15
8074 8253 13
8074 9079 4
8074 9359 8
8074 8841 4
8075 9466 18
8075 9957 16
8076 8333 13
8077 9734 8
8077 8302 20
8078 9803 11
8079 9759 10
8079 8370 2
8082 8110 1
8082 8550 6
8083 9694 5
8083 9561 1
8084 9961 6
8084 8310 14
8084 8317 15
8084 9219 18
8085 8348 18
8086 9190 14
8087 8497 19
8089 9018 12
8090 8847 4
8090 9870 6
8091 9949 16
8092 8590 1
8092 8169 11
8093 8197 16
8095 9406 1
8095 8902 6
8097 8499 16
8099 9133 7
8099 9041 1
8099 9092 8
8099 9177 17
8099 8122 6
8102 9155 2
8105 9876 2
8105 9587 1
8106 8764 2
8107 9134 7
8107 8969 19
8108 9789 1
8109 8281 3
8110 8723 4
8110 9881 2
8111 8670 18
8112 9129 2
8114 8340 2
8114 8643 19
8115 9267 6
8115 8638 18
8115 9894 6
8115 8322 4
8115 8329 1
8115 8966 7
8116 8501 18
8117 9502 17
8117 9763 16
8117 8972 17
8120 8890 4
8121 9419 11
8122 8215 4
8122 9070 10
8125 9823 4
8126 8611 15
8126 9934 17
8129 8151 19
8129 8653 6
8129 8632 14
8129 9176 12
8130 9492 10
8131 8153 2
8132 8980 3
8132 8514 13
8132 9247 6
8132 9097 10
8133 8924 5
8133 9936 20
8134 8642 12
8134 8375 12
8135 9559 12
8137 8272 8
8137 8964 17
8138 9935 16
8139 9072 2
8139 8923 19
8141 9179 16
8142 8203 19
8143 8656 3
8144 8826 11
8147 8401 10
8148 8234 6
8150 8254 6
8151 8586 2
8151 9288 12
8153 8169 18
8153 9916 7
8154 8634 5
8155 8301 17
8156 9947 8
8156 8232 16
8156 9945 3
8159 8662 12
8161 9463 17
8161 8569 16
8162 9540 11
8162 9811 10
8162 9574 9
8163 8433 20
8165 8288 13
8168 8245 7
8169 9482 6
8169 8175 9
8170 9105 5
8171 8472 10
8172 8266 13
8172 9318 13
8173 9806 2
8175 9225 10
8176 9143 16
8177 9942 6
8177 8332 20
8179 8832 9
8179 9298 17
8180 9021 9
8183 9402 5
8184 9328 6
8185 9287 1
8186 8411 20
8186 9673 1
8186 9206 1
8186 9401 4
8186 9589 10
8187 8243 8
8189 9776 4
8191 9006 2
8192 8482 3
8194 8420 14
8195 8610 2
8195 9745 20
8196 9154 15
8197 9626 1
8199 8758 14
8201 9723 15
8202 8735 2
8202 8244 9
8202 8861 8
8202 8676 1
8205 8592 6
8205 8290 9
8206 8552 4
8207 9110 20
8209 9619 7
8210 8362 12
8210 9768 2
8211 8623 17
8211 9381 1
8212 9147 12
8213 9335 9
8214 9303 6
8214 9407 7
8215 8629 8
8216 8795 12
8218 8459 16
8220 8933 10
8220 8712 3
8221 8727 12
8222 9372 4
8222 9975 18
8222 9301 4
8224 9187 8
8224 9495 9
8226 9358 6
8227 8735 18
8228 8496 17
8228 9821 4
8229 8775 12
8230 9907 3
8232 8843 9
8233 9402 15
8234 9490 8
8234 8478 19
8235 8453 19
8237 8653 1
8241 9426 11
8242 9195 8
8243 8606 15
8243 9901 19
8243 9180 19
8244 8982 19
8245 9496 4
8246 8706 12
8246 8611 11
8246 9204 16
8246 9988 5
8247 9522 18
8247 8879 16
8248 9625 13
8248 8288 18
8249 9263 10
8251 8806 4
8252 9549 17
8253 9571 4
8254 9974 14
8255 9677 5
8255 8766 18
8258 9965 6
8259 8577 13
8259 8648 4
8260 9655 7
8260 9404 13
8260 8578 5
8262 9083 9
8263 8564 8
8265 9579 10
8267 9661 4
8267 9369 19
8267 8839 3
8268 9169 15
8268 9717 7
8269 9424 19
8271 9947 11
8272 9342 19
8272 9917 8
8272 8940 5
8274 9575 19
8274 9675 12
8277 9562 10
8278 9984 9
8279 9863 1
8279 9820 11
8279 9441 11
8281 8972 9
8283 9148 13
8284 8947 8
8287 8883 5
8287 9862 3
8289 9438 18
8289 9758 6
8290 8764 15
8290 9747 1
8291 9809 1
8291 9078 13
8293 8950 5
8293 9901 14
8293 9658 18
8294 9928 14
8297 9971 4
8297 8504 2
8297 9348 18
8297 9453 10
8298 8624 10
8299 8570 16
8299 9121 14
8299 8576 2
8300 8755 16
8300 8334 16
8301 9474 20
8306 9437 17
8306 9415 19
8306 9231 17
8306 9458 19
8307 8324 13
8308 9166 6
8308 9184 17
8309 8862 14
8310 9718 16
8312 8316 10
8313 9468 7
8313 8948 8
8314 9975 7
8314 8743 20
8314 9937 18
8315 9114 20
8316 9466 17
8316 8753 11
8317 9977 5
8317 9493 11
8321 9779 18
8321 9977 17
8322 8882 2
8323 9761 10
8324 8856 19
8326 9527 13
8326 8335 6
8327 9820 12
8327 9657 6
8328 9213 12
8328 8368 11
8329 8584 18
8329 9943 1
8330 8833 8
8330 9543 4
8331 8702 11
8333 8697 8
8335 9592 20
8336 9945 11
8337 8749 7
8337 8970 3
8338 9380 7
8340 9015 3
8341 9870 7
8341 8457 12
8342 9701 5
8342 9720 3
8344 8926 10
8345 9659 17
8346 9081 11
8348 9943 16
8348 9454 11
8351 8721 3
8353 9798 15
8354 9970 9
8354 8941 8
8355 8693 3
8355 8425 20
8355 8526 6
8356 8958 14
8356 9017 5
8358 9058 3
8358 9856 19
8358 9570 15
8359 9111 8
8359 8626 4
8360 8447 10
8361 9587 12
8361 9660 15
8364 8451 6
8364 8754 14
8364 8728 12
8365 8818 10
8368 9234 6
8369 9006 11
8369 8751 17
8372 9114 14
8372 8717 13
8376 9114 1
8376 9913 4
8379 9234 19
8379 9039 9
8381 9913 13
8382 9019 4
8384 9261 4
8384 8974 14
8386 9249 1
8387 9291 18
8388 9052 4
8388 9562 1
8388 9110 16
8389 9769 10
8390 8646 11
8391 9508 6
8391 9069 12
8393 9871 10
8393 9645 18
8394 9075 13
8396 9473 4
8396 9083 11
8397 9425 2
8398 9377 17
8401 8956 12
8403 8960 11
8404 9756 4
8406 9488 3
8406 8436 2
8407 8837 18
8408 8669 1
8408 8432 7
8408 9550 1
8408 8949 13
8410 9683 4
8412 9718 12
8413 8529 10
8420 8644 16
8422 9168 3
8422 8833 2
8425 8630 11
8426 8668 15
8427 9929 18
8428 9089 15
8428 8503 2
8429 8645 8
8431 8465 15
8431 8804 4
8432 9490 7
8432 8471 4
8433 9306 3
8433 9109 19
8433 8435 10
8435 9349 5
8435 9122 15
8437 8722 3
8437 8690 2
8439 8631 2
8440 9991 7
8443 9421 14
8444 9498 13
8445 9519 14
8446 8769 1
8446 8604 14
8451 9617 7
8451 9752 5
8451 9194 18
8456 9450 16
8456 8537 20
8456 8577 17
8457 9612 18
8458 9647 3
8459 9539 12
8459 8532 19
8463 9667 9
8465 8522 11
8466 9109 14
8466 9735 2
8466 9330 13
8466 8736 19
8466 8989 11
8467 9363 11
8468 8518 19
8470 8728 19
8470 9594 4
8470 8574 11
8471 8617 6
8471 9270 9
8471 8864 6
8472 8936 16
8473 9592 11
8474 8568 2
8476 8827 20
8479 9109 1
8481 9242 4
8481 9433 13
8489 8604 4
8494 9668 11
8495 9791 7
8496 9517 13
8496 8527 9
8499 9142 9
8500 9566 8
8501 9580 3
8501 9311 13
8502 9147 6
8503 8987 8
8504 8570 1
8509 9904 1
8509 8990 8
8509 8802 1
8514 8783 1
8515 9912 10
8516 8598 12
8517 8863 6
8518 8548 2
8520 9879 17
8520 9662 6
8520 9269 7
8524 9770 11
8524 9480 1
8527 8860 20
8527 8532 13
8528 9742 17
8529 8613 18
8530 8615 17
8530 9797 18
8531 9265 8
8532 9103 3
8533 8799 3
8534 9004 10
8536 9615 19
8538 9866 13
8539 9889 7
8539 8886 17
8540 9813 14
8540 9760 16
8547 8715 14
8547 9362 18
8547 8597 9
8547 9750 9
8548 9342 9
8548 9740 3
8550 9297 5
8550 9922 4
8550 9966 20
8551 9509 3
8552 8973 16
8556 8950 2
8557 9622 13
8557 9831 5
8558 8735 5
8558 8672 4
8560 9459 16
8561 9626 18
8562 8586 19
8562 9642 10
8563 8735 5
8563 8936 14
8564 9991 1
8564 9393 7
8564 8938 5
8565 9260 1
8565 9889 1
8569 9165 7
8570 9791 19
8572 9808 1
8573 9973 6
8573 8852 20
8574 9122 4
8575 8753 11
8577 9323 10
8581 9706 5
8583 9440 12
8584 8741 20
8585 8823 10
8587 9588 5
8589 9317 17
8589 9194 8
8590 9689 19
8592 9052 18
8592 9909 4
8593 9418 4
8595 9777 5
8596 9430 4
8597 9925 2
8598 9895 11
8598 9721 19
8598 9375 16
8599 8954 1
8604 9499 3
8604 9805 6
8605 8784 9
8606 9682 9
8608 9615 5
8609 9350 7
8610 9666 13
8612 8717 1
8612 9868 5
8614 8821 11
8615 8946 14
8615 9089 16
8617 9924 8
8617 8996 6
8618 8914 6
8618 9351 20
8620 8875 4
8620 9111 15
8623 9342 4
8623 8951 6
8624 9889 8
8625 9558 6
8626 8843 2
8632 9132 20
8635 9503 11
8636 9933 11
8636 8662 10
8637 9737 1
8641 9889 20
8647 9975 7
8652 8711 9
8652 9667 8
8653 9119 13
8655 8929 17
8655 9293 18
8656 9172 14
8660 9015 19
8661 9722 4
8662 9674 9
8662 8963 18
8664 9648 2
8668 9359 7
8669 9512 1
8670 9930 13
8672 9516 14
8673 9811 12
8676 9952 13
8677 9204 19
8677 9781 7
8679 9960 1
8679 9452 1
8684 8788 20
8684 8827 2
8685 9278 8
8686 8986 17
8687 9424 16
8689 8837 11
8689 9432 11
8690 9449 14
8690 9629 15
8691 9949 13
8692 9222 3
8692 9594 8
8693 9110 9
8693 9346 6
8697 9093 18
8697 9901 5
8698 9815 8
8700 9692 7
8700 9104 9
8701 9616 9
8702 9157 8
8702 9410 1
8702 9034 9
8713 9709 16
8714 8730 3
8715 9282 10
8715 9456 6
8719 9038 16
8720 9757 5
8724 8785 1
8724 9370 12
8727 9438 3
8727 9007 7
8730 9294 20
8736 8788 12
